filename,label
./dataset/train/polki.188.jpg,polki
./dataset/train/polki.189.jpg,polki
./dataset/train/polki.18.jpg,polki
./dataset/train/polki.190.jpg,polki
./dataset/train/polki.191.jpg,polki
./dataset/train/polki.192.jpg,polki
./dataset/train/polki.193.jpg,polki
./dataset/train/polki.194.jpg,polki
./dataset/train/polki.195.jpg,polki
./dataset/train/polki.196.jpg,polki
./dataset/train/polki.197.jpg,polki
./dataset/train/polki.198.jpg,polki
./dataset/train/polki.199.jpg,polki
./dataset/train/polki.19.jpg,polki
./dataset/train/polki.1.jpg,polki
./dataset/train/polki.200.jpg,polki
./dataset/train/polki.201.jpg,polki
./dataset/train/polki.202.jpg,polki
./dataset/train/polki.203.jpg,polki
./dataset/train/polki.204.jpg,polki
./dataset/train/polki.205.jpg,polki
./dataset/train/polki.206.jpg,polki
./dataset/train/polki.207.jpg,polki
./dataset/train/polki.20.jpg,polki
./dataset/train/polki.21.jpg,polki
./dataset/train/polki.22.jpg,polki
./dataset/train/polki.23.jpg,polki
./dataset/train/polki.24.jpg,polki
./dataset/train/polki.25.jpg,polki
./dataset/train/polki.26.jpg,polki
./dataset/train/polki.27.jpg,polki
./dataset/train/polki.28.jpg,polki
./dataset/train/polki.29.jpg,polki
./dataset/train/polki.2.jpg,polki
./dataset/train/polki.30.jpg,polki
./dataset/train/polki.31.jpg,polki
./dataset/train/polki.32.jpg,polki
./dataset/train/polki.33.jpg,polki
./dataset/train/polki.34.jpg,polki
./dataset/train/polki.35.jpg,polki
./dataset/train/polki.36.jpg,polki
./dataset/train/polki.37.jpg,polki
./dataset/train/polki.38.jpg,polki
./dataset/train/polki.39.jpg,polki
./dataset/train/polki.3.jpg,polki
./dataset/train/polki.40.jpg,polki
./dataset/train/polki.41.jpg,polki
./dataset/train/polki.42.jpg,polki
./dataset/train/polki.43.jpg,polki
./dataset/train/polki.44.jpg,polki
./dataset/train/polki.45.jpg,polki
./dataset/train/polki.46.jpg,polki
./dataset/train/polki.47.jpg,polki
./dataset/train/polki.48.jpg,polki
./dataset/train/polki.49.jpg,polki
./dataset/train/polki.4.jpg,polki
./dataset/train/polki.50.jpg,polki
./dataset/train/polki.51.jpg,polki
./dataset/train/polki.52.jpg,polki
./dataset/train/polki.53.jpg,polki
./dataset/train/polki.54.jpg,polki
./dataset/train/polki.55.jpg,polki
./dataset/train/polki.56.jpg,polki
./dataset/train/polki.57.jpg,polki
./dataset/train/polki.58.jpg,polki
./dataset/train/polki.59.jpg,polki
./dataset/train/polki.5.jpg,polki
./dataset/train/polki.60.jpg,polki
./dataset/train/polki.61.jpg,polki
./dataset/train/polki.62.jpg,polki
./dataset/train/polki.63.jpg,polki
./dataset/train/polki.64.jpg,polki
./dataset/train/polki.65.jpg,polki
./dataset/train/polki.66.jpg,polki
./dataset/train/polki.67.jpg,polki
./dataset/train/polki.68.jpg,polki
./dataset/train/polki.69.jpg,polki
./dataset/train/polki.6.jpg,polki
./dataset/train/polki.70.jpg,polki
./dataset/train/polki.71.jpg,polki
./dataset/train/polki.72.jpg,polki
./dataset/train/polki.73.jpg,polki
./dataset/train/polki.74.jpg,polki
./dataset/train/polki.75.jpg,polki
./dataset/train/polki.76.jpg,polki
./dataset/train/polki.77.jpg,polki
./dataset/train/polki.78.jpg,polki
./dataset/train/polki.79.jpg,polki
./dataset/train/polki.7.jpg,polki
./dataset/train/polki.80.jpg,polki
./dataset/train/polki.81.jpg,polki
./dataset/train/polki.82.jpg,polki
./dataset/train/polki.83.jpg,polki
./dataset/train/polki.84.jpg,polki
./dataset/train/polki.85.jpg,polki
./dataset/train/polki.86.jpg,polki
./dataset/train/polki.87.jpg,polki
./dataset/train/polki.88.jpg,polki
./dataset/train/polki.89.jpg,polki
./dataset/train/polki.8.jpg,polki
./dataset/train/polki.90.jpg,polki
./dataset/train/polki.91.jpg,polki
./dataset/train/polki.92.jpg,polki
./dataset/train/polki.93.jpg,polki
./dataset/train/polki.94.jpg,polki
./dataset/train/polki.95.jpg,polki
./dataset/train/polki.96.jpg,polki
./dataset/train/polki.97.jpg,polki
./dataset/train/polki.98.jpg,polki
./dataset/train/polki.99.jpg,polki
./dataset/train/polki.9.jpg,polki
./dataset/train/ponchik.0.jpg,ponchik
./dataset/train/ponchik.100.jpg,ponchik
./dataset/train/ponchik.101.jpg,ponchik
./dataset/train/ponchik.102.jpg,ponchik
./dataset/train/ponchik.103.jpg,ponchik
./dataset/train/ponchik.104.jpg,ponchik
./dataset/train/ponchik.105.jpg,ponchik
./dataset/train/ponchik.106.jpg,ponchik
./dataset/train/ponchik.107.jpg,ponchik
./dataset/train/ponchik.108.jpg,ponchik
./dataset/train/ponchik.109.jpg,ponchik
./dataset/train/ponchik.10.jpg,ponchik
./dataset/train/ponchik.110.jpg,ponchik
./dataset/train/ponchik.111.jpg,ponchik
./dataset/train/ponchik.112.jpg,ponchik
./dataset/train/ponchik.113.jpg,ponchik
./dataset/train/ponchik.114.jpg,ponchik
./dataset/train/ponchik.115.jpg,ponchik
./dataset/train/ponchik.116.jpg,ponchik
./dataset/train/ponchik.117.jpg,ponchik
./dataset/train/ponchik.118.jpg,ponchik
./dataset/train/ponchik.119.jpg,ponchik
./dataset/train/ponchik.11.jpg,ponchik
./dataset/train/ponchik.120.jpg,ponchik
./dataset/train/ponchik.121.jpg,ponchik
./dataset/train/ponchik.122.jpg,ponchik
./dataset/train/ponchik.123.jpg,ponchik
./dataset/train/ponchik.124.jpg,ponchik
./dataset/train/ponchik.125.jpg,ponchik
./dataset/train/ponchik.126.jpg,ponchik
./dataset/train/ponchik.127.jpg,ponchik
./dataset/train/ponchik.128.jpg,ponchik
./dataset/train/ponchik.129.jpg,ponchik
./dataset/train/ponchik.12.jpg,ponchik
./dataset/train/ponchik.130.jpg,ponchik
./dataset/train/ponchik.131.jpg,ponchik
./dataset/train/ponchik.132.jpg,ponchik
./dataset/train/ponchik.133.jpg,ponchik
./dataset/train/ponchik.134.jpg,ponchik
./dataset/train/ponchik.135.jpg,ponchik
./dataset/train/ponchik.136.jpg,ponchik
./dataset/train/ponchik.137.jpg,ponchik
./dataset/train/ponchik.138.jpg,ponchik
./dataset/train/ponchik.139.jpg,ponchik
./dataset/train/ponchik.13.jpg,ponchik
./dataset/train/ponchik.140.jpg,ponchik
./dataset/train/ponchik.141.jpg,ponchik
./dataset/train/ponchik.142.jpg,ponchik
./dataset/train/ponchik.143.jpg,ponchik
./dataset/train/ponchik.144.jpg,ponchik
./dataset/train/ponchik.145.jpg,ponchik
./dataset/train/ponchik.146.jpg,ponchik
./dataset/train/ponchik.147.jpg,ponchik
./dataset/train/ponchik.148.jpg,ponchik
./dataset/train/ponchik.149.jpg,ponchik
./dataset/train/ponchik.14.jpg,ponchik
./dataset/train/ponchik.150.jpg,ponchik
./dataset/train/ponchik.151.jpg,ponchik
./dataset/train/ponchik.152.jpg,ponchik
./dataset/train/ponchik.153.jpg,ponchik
./dataset/train/ponchik.154.jpg,ponchik
./dataset/train/ponchik.155.jpg,ponchik
./dataset/train/ponchik.156.jpg,ponchik
./dataset/train/ponchik.157.jpg,ponchik
./dataset/train/ponchik.158.jpg,ponchik
./dataset/train/ponchik.159.jpg,ponchik
./dataset/train/ponchik.15.jpg,ponchik
./dataset/train/ponchik.160.jpg,ponchik
./dataset/train/ponchik.161.jpg,ponchik
./dataset/train/ponchik.162.jpg,ponchik
./dataset/train/ponchik.163.jpg,ponchik
./dataset/train/ponchik.16.jpg,ponchik
./dataset/train/ponchik.17.jpg,ponchik
./dataset/train/ponchik.18.jpg,ponchik
./dataset/train/ponchik.19.jpg,ponchik
./dataset/train/ponchik.1.jpg,ponchik
./dataset/train/ponchik.20.jpg,ponchik
./dataset/train/ponchik.21.jpg,ponchik
./dataset/train/ponchik.22.jpg,ponchik
./dataset/train/ponchik.23.jpg,ponchik
./dataset/train/ponchik.24.jpg,ponchik
./dataset/train/ponchik.25.jpg,ponchik
./dataset/train/ponchik.26.jpg,ponchik
./dataset/train/ponchik.27.jpg,ponchik
./dataset/train/ponchik.28.jpg,ponchik
./dataset/train/ponchik.29.jpg,ponchik
./dataset/train/ponchik.2.jpg,ponchik
./dataset/train/ponchik.30.jpg,ponchik
./dataset/train/ponchik.31.jpg,ponchik
./dataset/train/ponchik.32.jpg,ponchik
./dataset/train/ponchik.33.jpg,ponchik
./dataset/train/ponchik.34.jpg,ponchik
./dataset/train/ponchik.35.jpg,ponchik
./dataset/train/ponchik.36.jpg,ponchik
./dataset/train/ponchik.37.jpg,ponchik
./dataset/train/ponchik.38.jpg,ponchik
./dataset/train/ponchik.39.jpg,ponchik
./dataset/train/ponchik.3.jpg,ponchik
./dataset/train/ponchik.40.jpg,ponchik
./dataset/train/ponchik.41.jpg,ponchik
./dataset/train/ponchik.42.jpg,ponchik
./dataset/train/ponchik.43.jpg,ponchik
./dataset/train/ponchik.44.jpg,ponchik
./dataset/train/ponchik.45.jpg,ponchik
./dataset/train/ponchik.46.jpg,ponchik
./dataset/train/ponchik.47.jpg,ponchik
./dataset/train/ponchik.48.jpg,ponchik
./dataset/train/ponchik.49.jpg,ponchik
./dataset/train/ponchik.4.jpg,ponchik
./dataset/train/ponchik.50.jpg,ponchik
./dataset/train/ponchik.51.jpg,ponchik
./dataset/train/ponchik.52.jpg,ponchik
./dataset/train/ponchik.53.jpg,ponchik
./dataset/train/ponchik.54.jpg,ponchik
./dataset/train/ponchik.55.jpg,ponchik
./dataset/train/ponchik.56.jpg,ponchik
./dataset/train/ponchik.57.jpg,ponchik
./dataset/train/ponchik.58.jpg,ponchik
./dataset/train/ponchik.59.jpg,ponchik
./dataset/train/ponchik.5.jpg,ponchik
./dataset/train/ponchik.60.jpg,ponchik
./dataset/train/ponchik.61.jpg,ponchik
./dataset/train/ponchik.62.jpg,ponchik
./dataset/train/ponchik.63.jpg,ponchik
./dataset/train/ponchik.64.jpg,ponchik
./dataset/train/ponchik.65.jpg,ponchik
./dataset/train/ponchik.66.jpg,ponchik
./dataset/train/ponchik.67.jpg,ponchik
./dataset/train/ponchik.68.jpg,ponchik
./dataset/train/ponchik.69.jpg,ponchik
./dataset/train/ponchik.6.jpg,ponchik
./dataset/train/ponchik.70.jpg,ponchik
./dataset/train/ponchik.71.jpg,ponchik
./dataset/train/ponchik.72.jpg,ponchik
./dataset/train/ponchik.73.jpg,ponchik
./dataset/train/ponchik.74.jpg,ponchik
./dataset/train/ponchik.75.jpg,ponchik
./dataset/train/ponchik.76.jpg,ponchik
./dataset/train/ponchik.77.jpg,ponchik
./dataset/train/ponchik.78.jpg,ponchik
./dataset/train/ponchik.79.jpg,ponchik
./dataset/train/ponchik.7.jpg,ponchik
./dataset/train/ponchik.80.jpg,ponchik
./dataset/train/ponchik.81.jpg,ponchik
./dataset/train/ponchik.82.jpg,ponchik
./dataset/train/ponchik.83.jpg,ponchik
./dataset/train/ponchik.84.jpg,ponchik
./dataset/train/ponchik.85.jpg,ponchik
./dataset/train/ponchik.86.jpg,ponchik
./dataset/train/ponchik.87.jpg,ponchik
./dataset/train/ponchik.88.jpg,ponchik
./dataset/train/ponchik.89.jpg,ponchik
./dataset/train/ponchik.8.jpg,ponchik
./dataset/train/ponchik.90.jpg,ponchik
./dataset/train/ponchik.91.jpg,ponchik
./dataset/train/ponchik.92.jpg,ponchik
./dataset/train/ponchik.93.jpg,ponchik
./dataset/train/ponchik.94.jpg,ponchik
./dataset/train/ponchik.95.jpg,ponchik
./dataset/train/ponchik.96.jpg,ponchik
./dataset/train/ponchik.97.jpg,ponchik
./dataset/train/ponchik.98.jpg,ponchik
./dataset/train/ponchik.99.jpg,ponchik
./dataset/train/ponchik.9.jpg,ponchik
./dataset/train/zavitok.0.jpg,zavitok
./dataset/train/zavitok.10.jpg,zavitok
./dataset/train/zavitok.11.jpg,zavitok
./dataset/train/zavitok.12.jpg,zavitok
./dataset/train/zavitok.13.jpg,zavitok
./dataset/train/zavitok.14.jpg,zavitok
./dataset/train/zavitok.15.jpg,zavitok
./dataset/train/zavitok.16.jpg,zavitok
./dataset/train/zavitok.17.jpg,zavitok
./dataset/train/zavitok.18.jpg,zavitok
./dataset/train/zavitok.19.jpg,zavitok
./dataset/train/zavitok.1.jpg,zavitok
./dataset/train/zavitok.20.jpg,zavitok
./dataset/train/zavitok.21.jpg,zavitok
./dataset/train/zavitok.22.jpg,zavitok
./dataset/train/zavitok.23.jpg,zavitok
./dataset/train/zavitok.24.jpg,zavitok
./dataset/train/zavitok.25.jpg,zavitok
./dataset/train/zavitok.26.jpg,zavitok
./dataset/train/zavitok.27.jpg,zavitok
./dataset/train/zavitok.28.jpg,zavitok
./dataset/train/zavitok.29.jpg,zavitok
./dataset/train/zavitok.2.jpg,zavitok
./dataset/train/zavitok.30.jpg,zavitok
./dataset/train/zavitok.31.jpg,zavitok
./dataset/train/zavitok.32.jpg,zavitok
./dataset/train/zavitok.33.jpg,zavitok
./dataset/train/zavitok.34.jpg,zavitok
./dataset/train/zavitok.35.jpg,zavitok
./dataset/train/zavitok.36.jpg,zavitok
./dataset/train/zavitok.37.jpg,zavitok
./dataset/train/zavitok.38.jpg,zavitok
./dataset/train/zavitok.39.jpg,zavitok
./dataset/train/zavitok.3.jpg,zavitok
./dataset/train/zavitok.40.jpg,zavitok
./dataset/train/zavitok.41.jpg,zavitok
./dataset/train/zavitok.42.jpg,zavitok
./dataset/train/zavitok.43.jpg,zavitok
./dataset/train/zavitok.44.jpg,zavitok
./dataset/train/zavitok.45.jpg,zavitok
./dataset/train/zavitok.46.jpg,zavitok
./dataset/train/zavitok.47.jpg,zavitok
./dataset/train/zavitok.48.jpg,zavitok
./dataset/train/zavitok.49.jpg,zavitok
./dataset/train/zavitok.4.jpg,zavitok
./dataset/train/zavitok.50.jpg,zavitok
./dataset/train/zavitok.51.jpg,zavitok
./dataset/train/zavitok.52.jpg,zavitok
./dataset/train/zavitok.53.jpg,zavitok
./dataset/train/zavitok.54.jpg,zavitok
./dataset/train/zavitok.55.jpg,zavitok
./dataset/train/zavitok.56.jpg,zavitok
./dataset/train/zavitok.57.jpg,zavitok
./dataset/train/zavitok.58.jpg,zavitok
./dataset/train/zavitok.59.jpg,zavitok
./dataset/train/zavitok.5.jpg,zavitok
./dataset/train/zavitok.60.jpg,zavitok
./dataset/train/zavitok.61.jpg,zavitok
./dataset/train/zavitok.62.jpg,zavitok
./dataset/train/zavitok.63.jpg,zavitok
./dataset/train/zavitok.64.jpg,zavitok
./dataset/train/zavitok.65.jpg,zavitok
./dataset/train/zavitok.66.jpg,zavitok
./dataset/train/zavitok.67.jpg,zavitok
